t	Si	Ss	Xi	Xs	Xbh	Xba	Xp	So	Sno	Snh	Snd	Xnd	Salk	Q
2.75	30	58.6902	45.193	206.595	27.976	0	0	0	0	27.4647	5.86902	10.51744	7	18205
2.760416667	30	60.46908	44.76	204.573	27.704	0	0	0	0	28.33436	6.04691	10.41492	7	18209
2.770833333	30	63.25004	44.379	203.012	27.488	0	0	0	0	29.26664	6.325	10.3338	7	18193
2.78125	30	62.37225	52.753	192.888	27.293	0	0	0	0	30.63027	6.23723	10.26068	7	22437
2.791666667	30	62.21689	51.204	192.862	27.118	0	0	0	0	30.58853	6.22169	10.19489	7	21842
2.802083333	30	62.01492	52.676	203.001	28.409	0	0	0	0	28.16043	6.20149	10.67992	7	21390
2.8125	30	66.41162	55	207.353	29.15	0	0	0	0	29.79539	6.64116	10.95876	7	21824
2.822916667	30	67.18843	48.263	218.184	29.605	0	0	0	0	29.82322	6.71884	11.12977	7	18403
2.833333333	30	68.47015	53.015	218.421	30.16	0	0	0	0	30.30328	6.84702	11.3382	7	20104
2.84375	30	71.88808	59.006	205.953	29.44	0	0	0	0	32.13305	7.18881	11.06763	7	23390
2.854166667	30	75.64392	55.828	210.192	29.558	0	0	0	0	33.77149	7.56439	11.11195	7	21850
2.864583333	30	77.44222	58.757	218.258	30.779	0	0	0	0	34.30373	7.74422	11.5712	7	22120
2.875	30	80.08335	57.197	223.126	31.147	0	0	0	0	35.63953	8.00834	11.7094	7	21151
2.885416667	30	82.60408	51.896	232.263	31.573	0	0	0	0	36.06393	8.26041	11.86962	7	18582
2.895833333	30	83.83531	67.948	216.367	31.59	0	0	0	0	35.93174	8.38353	11.87613	7	25345
2.90625	30	84.21983	61.492	215.122	30.735	0	0	0	0	35.45168	8.42198	11.55447	7	23343
2.916666667	30	83.377	62.695	229.984	32.52	0	0	0	0	35.69519	8.3377	12.22553	7	22372
2.927083333	30	81.99584	62.182	235.595	33.086	0	0	0	0	35.62561	8.19958	12.43846	7	21725
2.9375	30	80.14161	50.88	248.174	33.228	0	0	0	0	35.37863	8.01416	12.4918	7	17083
2.947916667	30	77.75294	70.384	228.05	33.159	0	0	0	0	34.9438	7.7753	12.4659	7	24968
2.958333333	30	75.6245	61.074	222.19	31.474	0	0	0	0	34.14371	7.56245	11.83226	7	22540
2.96875	30	71.87255	66.215	231.641	33.095	0	0	0	0	32.70355	7.18726	12.44177	7	23343
2.979166667	30	69.45669	62.664	237.269	33.326	0	0	0	0	31.46515	6.94567	12.52853	7	21738
2.989583333	30	67.49915	57.742	246.671	33.824	0	0	0	0	30.68245	6.74992	12.71568	7	19429
3	30	63.63455	53.606	249.128	33.637	0	0	0	0	30.24762	6.36346	12.64553	7	17915
3.010416667	30	61.67313	52.713	241.638	32.706	0	0	0	0	30.21283	6.16731	12.29538	7	18156
3.020833333	30	61.71973	51.718	231.743	31.496	0	0	0	0	31.04771	6.17197	11.84049	7	18561
3.03125	30	62.16018	59.919	216.138	30.673	0	0	0	0	31.67387	6.21602	11.5312	7	22713
3.041666667	30	64.57526	55.851	215.491	30.149	0	0	0	0	33.15925	6.45753	11.33425	7	21366
3.052083333	30	67.84871	60.593	219.829	31.158	0	0	0	0	35.11773	6.78487	11.71353	7	22596
3.0625	30	72.14054	60.637	221.552	31.354	0	0	0	0	37.86587	7.21405	11.78733	7	22452
3.072916667	30	72.47069	43.559	243.955	31.946	0	0	0	0	37.86587	7.24707	12.00977	7	14847
3.083333333	30	69.7643	44.552	246.537	32.343	0	0	0	0	36.8501	6.97643	12.1591	7	15033
3.09375	30	67.49915	41.327	228.366	29.966	0	0	0	0	36.47441	6.74992	11.26538	7	15055
3.104166667	30	62.83833	37.909	217.234	28.349	0	0	0	0	34.38721	6.28383	10.65759	7	14496
3.114583333	30	62.24019	35.348	208.576	27.103	0	0	0	0	34.67942	6.22402	10.18898	7	14056
3.125	30	53.74197	30.444	202.577	25.891	0	0	0	0	32.06695	5.3742	9.73353	7	12345
3.135416667	30	54.44886	29.098	193.631	24.748	0	0	0	0	29.89975	5.44489	9.30365	7	12344
3.145833333	30	50.06769	25.807	186.192	23.555	0	0	0	0	27.06813	5.00677	8.85541	7	11274
3.15625	30	46.35457	23.885	176.341	22.247	0	0	0	0	24.70265	4.63546	8.36365	7	10981
3.166666667	30	44.35819	21.528	165.922	20.828	0	0	0	0	23.38772	4.43582	7.83	7	10448
3.177083333	30	42.57931	19.577	156.614	19.577	0	0	0	0	22.19802	4.25793	7.3597	7	10000
3.1875	30	40.00033	20.004	145.276	18.365	0	0	0	0	20.31607	4.00003	6.90395	7	11190
3.197916667	30	40.38873	17.743	137.154	17.211	0	0	0	0	20.54218	4.03887	6.47023	7	10412
3.208333333	30	40.77713	17.76	131.73	16.61	0	0	0	0	20.71611	4.07771	6.24436	7	10923
3.21875	30	40.46641	17.22	125.139	15.818	0	0	0	0	20.7509	4.04664	5.9465	7	11182
3.229166667	30	40.83539	17.181	120.453	15.293	0	0	0	0	20.66393	4.08354	5.74914	7	11646
3.239583333	30	40.46641	16.549	117.53	14.898	0	0	0	0	20.61175	4.04664	5.60064	7	11478
3.25	30	40.50525	16.885	115.181	14.674	0	0	0	0	20.54218	4.05053	5.51654	7	12009
3.260416667	30	40.52467	17.043	112.621	14.407	0	0	0	0	20.43782	4.05247	5.4162	7	12439
3.270833333	30	40.31105	15.747	113.177	14.325	0	0	0	0	20.40303	4.03111	5.3853	7	11323
3.28125	30	40.11685	15.837	113.417	14.362	0	0	0	0	20.15953	4.01169	5.3991	7	11370
3.291666667	30	40.04693	16.136	110.334	14.052	0	0	0	0	20.02734	4.00469	5.28278	7	11977
3.302083333	30	40.34212	16.203	108.188	13.821	0	0	0	0	19.99951	4.03421	5.19594	7	12298
3.3125	30	40.58293	15.275	108.974	13.805	0	0	0	0	20.10039	4.05829	5.19	7	11419
3.322916667	30	40.89365	15.563	109.293	13.873	0	0	0	0	20.40303	4.08937	5.21538	7	11624
3.333333333	30	41.16553	15.364	107.634	13.666	0	0	0	0	20.82047	4.11655	5.13774	7	11656
3.34375	30	41.86465	14.998	107.09	13.565	0	0	0	0	21.16834	4.18647	5.09974	7	11409
3.354166667	30	42.42395	16.225	105.178	13.489	0	0	0	0	21.6136	4.2424	5.07113	7	12704
3.364583333	30	43.94649	15.579	104.595	13.353	0	0	0	0	22.1354	4.39465	5.01981	7	12223
3.375	30	48.77431	15.732	106.783	13.613	0	0	0	0	24.68178	4.87743	5.11759	7	12076
3.385416667	30	59.88648	18.841	104.21	13.672	0	0	0	0	29.65625	5.98865	5.13996	7	15040
3.395833333	30	71.46084	26.206	96.946	13.684	0	0	0	0	34.24807	7.14608	5.14421	7	22202
3.40625	30	80.00567	28.69	102.308	14.555	0	0	0	0	37.93544	8.00057	5.47192	7	22948
3.416666667	30	94.90087	35.464	120.515	17.331	0	0	0	0	43.39692	9.49009	6.51541	7	23950
3.427083333	30	105.7761	44.11	134.429	19.838	0	0	0	0	46.61468	10.57761	7.45778	7	26314
3.4375	30	115.2104	53.221	147.737	22.329	0	0	0	0	49.24802	11.52104	8.39425	7	28447
3.447916667	30	120.011	64.483	162.997	25.276	0	0	0	0	49.99941	12.0011	9.50211	7	30682
3.458333333	30	118.9701	73.324	183.51	28.537	0	0	0	0	49.24802	11.89701	10.72823	7	30926
3.46875	30	112.1109	81.984	206.917	32.1	0	0	0	0	45.74154	11.21109	12.06771	7	30720
3.479166667	30	102.4553	89.945	226.854	35.2	0	0	0	0	40.85751	10.24553	13.23305	7	30737
3.489583333	30	94.81153	95.892	243.816	37.745	0	0	0	0	39.03469	9.48115	14.18996	7	30540
3.5	30	88.37961	99.092	259.905	39.889	0	0	0	0	36.8501	8.83796	14.99571	7	29790
3.510416667	30	81.2874	91.864	282.498	41.596	0	0	0	0	34.24807	8.12874	15.63752	7	26113
3.520833333	30	75.7721	90.745	293.814	42.729	0	0	0	0	32.16088	7.57721	16.06346	7	24983
3.53125	30	70.37332	87.796	292.784	42.287	0	0	0	0	30.77985	7.03733	15.89726	7	24349
3.541666667	30	68.27595	85.342	289.613	41.662	0	0	0	0	29.79539	6.8276	15.66229	7	23979
3.552083333	30	67.03307	83.021	286.076	41.011	0	0	0	0	29.23881	6.70331	15.41759	7	23658
3.5625	30	66.76507	76.963	286.623	40.398	0	0	0	0	28.52221	6.67651	15.18737	7	22068
3.572916667	30	67.07967	81.991	276.304	39.81	0	0	0	0	27.95867	6.70797	14.96635	7	24127
3.583333333	30	68.08952	77.522	271.172	38.744	0	0	0	0	28.12564	6.80895	14.56534	7	23345
3.59375	30	68.72261	75.328	273.301	38.737	0	0	0	0	27.55166	6.87226	14.56263	7	22595
3.604166667	30	68.31479	71.669	273.539	38.356	0	0	0	0	27.4647	6.83148	14.4197	7	21580
3.614583333	30	65.16874	69.572	270.336	37.768	0	0	0	0	26.45589	6.51687	14.19835	7	21228
3.625	30	61.64516	67.999	264.377	36.931	0	0	0	0	26.1776	6.16452	13.88372	7	21217
3.635416667	30	59.76219	64.969	260.463	36.159	0	0	0	0	26.28891	5.97622	13.59365	7	20623
3.645833333	30	58.94655	64.462	255.433	35.544	0	0	0	0	26.78984	5.89466	13.36237	7	20848
3.65625	30	59.38933	61.534	251.812	34.816	0	0	0	0	27.29076	5.93893	13.0888	7	20232
3.666666667	30	60.21274	59.776	249.066	34.316	0	0	0	0	27.12379	6.02127	12.90068	7	19893
3.677083333	30	62.42662	57.614	245.352	33.663	0	0	0	0	27.42295	6.24266	12.65523	7	19487
3.6875	30	65.86786	54.847	242.258	33.012	0	0	0	0	28.33436	6.58679	12.41041	7	18819
3.697916667	30	65.61928	52.804	238.209	32.335	0	0	0	0	28.2787	6.56193	12.15594	7	18441
3.708333333	30	64.00353	50.581	233.33	31.546	0	0	0	0	27.7082	6.40035	11.85929	7	18045
3.71875	30	59.54469	48.934	228.081	30.779	0	0	0	0	26.68548	5.95447	11.5712	7	17864
3.729166667	30	58.34064	47.524	222.649	30.019	0	0	0	0	26.57068	5.83406	11.28541	7	17775
3.739583333	30	57.33857	48.28	215.766	29.338	0	0	0	0	26.62286	5.73386	11.02947	7	18608
3.75	30	58.6902	54.202	204.504	28.745	0	0	0	0	27.4647	5.86902	10.80643	7	21808
3.760416667	30	60.46908	52.02	204.842	28.54	0	0	0	0	28.33436	6.04691	10.7294	7	20969
3.770833333	30	63.25004	54.964	210.002	29.441	0	0	0	0	29.26664	6.325	11.06793	7	21559
3.78125	30	62.37225	53.349	214.606	29.773	0	0	0	0	30.63027	6.23723	11.19278	7	20558
3.791666667	30	62.21689	51.372	220.872	30.249	0	0	0	0	30.58853	6.22169	11.37192	7	19310
3.802083333	30	62.01492	46.279	226.263	30.282	0	0	0	0	28.16043	6.20149	11.38436	7	17043
3.8125	30	66.41162	47.586	221.619	29.912	0	0	0	0	29.79539	6.64116	11.245	7	17878
3.822916667	30	67.18843	53.465	206.36	28.869	0	0	0	0	29.82322	6.71884	10.85316	7	21360
3.833333333	30	68.47015	55.312	200.273	28.398	0	0	0	0	30.30328	6.84702	10.67605	7	22636
3.84375	30	71.88808	56.701	206.252	29.217	0	0	0	0	32.13305	7.18881	10.98383	7	22542
3.854166667	30	75.64392	62.45	209.482	30.215	0	0	0	0	33.77149	7.56439	11.35891	7	24225
3.864583333	30	77.44222	56.243	222.178	30.936	0	0	0	0	34.30373	7.74422	11.62996	7	20907
3.875	30	80.08335	53.334	235.703	32.115	0	0	0	0	35.63953	8.00834	12.07338	7	18809
3.885416667	30	82.60408	57.161	229.728	31.876	0	0	0	0	36.06393	8.26041	11.98365	7	20576
3.895833333	30	83.83531	67.549	211.833	31.042	0	0	0	0	35.93174	8.38353	11.67008	7	25680
3.90625	30	84.21983	62.452	217.42	31.097	0	0	0	0	35.45168	8.42198	11.69056	7	23444
3.916666667	30	83.377	65.365	230.94	32.923	0	0	0	0	35.69519	8.3377	12.37699	7	23139
3.927083333	30	81.99584	67.453	233.627	33.453	0	0	0	0	35.62561	8.19958	12.57643	7	23551
3.9375	30	80.14161	61.449	242.897	33.816	0	0	0	0	35.37863	8.01416	12.71286	7	20895
3.947916667	30	77.75294	75.558	233.074	34.292	0	0	0	0	34.9438	7.7753	12.89188	7	26044
3.958333333	30	75.6245	71.227	232.265	33.721	0	0	0	0	34.14371	7.56245	12.67718	7	24830
3.96875	30	71.87255	72.124	244.907	35.226	0	0	0	0	32.70355	7.18726	13.24274	7	23966
3.979166667	30	69.45669	71.669	251.107	35.864	0	0	0	0	31.46515	6.94567	13.48271	7	23311
3.989583333	30	67.49915	70.113	254.617	36.081	0	0	0	0	30.68245	6.74992	13.56432	7	22576
4	30	63.63455	64.213	260.313	36.058	0	0	0	0	30.24762	6.36346	13.55579	7	20411
4.010416667	30	61.67313	63.759	258.515	35.808	0	0	0	0	30.21283	6.16731	13.46173	7	20408
4.020833333	30	61.71973	50.747	226.695	30.827	0	0	0	0	31.04771	6.17197	11.58906	7	18616
4.03125	30	62.16018	49.249	223.186	30.27	0	0	0	0	31.67387	6.21602	11.37989	7	18359
4.041666667	30	64.57526	47.64	219.83	29.719	0	0	0	0	33.15925	6.45753	11.17252	7	18040
4.052083333	30	67.84871	45.3	216.234	29.059	0	0	0	0	35.11773	6.78487	10.92455	7	17452
4.0625	30	72.14054	45.332	221.752	29.676	0	0	0	0	37.86587	7.21405	11.15639	7	17034
4.072916667	30	72.47069	42.503	214.915	28.602	0	0	0	0	37.86587	7.24707	10.75263	7	16480
4.083333333	30	69.7643	39.498	208.51	27.556	0	0	0	0	36.8501	6.97643	10.35955	7	15778
4.09375	30	67.49915	38.551	202.435	26.776	0	0	0	0	36.47441	6.74992	10.06624	7	15863
4.104166667	30	62.83833	37.064	197.399	26.051	0	0	0	0	34.38721	6.28383	9.79376	7	15636
4.114583333	30	62.24019	32.891	191.627	24.946	0	0	0	0	34.67942	6.22402	9.37835	7	14246
4.125	30	53.74197	29.455	183.887	23.705	0	0	0	0	32.06695	5.3742	8.91154	7	13234
4.135416667	30	54.44886	26.684	175.389	22.453	0	0	0	0	29.89975	5.44489	8.44083	7	12513
4.145833333	30	50.06769	24.333	166.781	21.235	0	0	0	0	27.06813	5.00677	7.98305	7	11946
4.15625	30	46.35457	22.098	158.222	20.036	0	0	0	0	24.70265	4.63546	7.53218	7	11373
4.166666667	30	44.35819	22.084	151.107	19.243	0	0	0	0	23.38772	4.43582	7.23436	7	11968
4.177083333	30	42.57931	20.405	145.026	18.381	0	0	0	0	22.19802	4.25793	6.91023	7	11468
4.1875	30	40.00033	20.104	139.618	17.747	0	0	0	0	20.31607	4.00003	6.67177	7	11771
4.197916667	30	40.38873	21.425	136.669	17.566	0	0	0	0	20.54218	4.03887	6.60376	7	12929
4.208333333	30	40.77713	19.941	134.164	17.123	0	0	0	0	20.71611	4.07771	6.43714	7	12195
4.21875	30	40.46641	20.978	132.3	17.031	0	0	0	0	20.7509	4.04664	6.40259	7	13090
4.229166667	30	40.83539	21.384	131.839	17.025	0	0	0	0	20.66393	4.08354	6.4003	7	13414
4.239583333	30	40.46641	21.334	131.623	16.995	0	0	0	0	20.61175	4.04664	6.38917	7	13404
4.25	30	40.50525	19.395	129.961	16.595	0	0	0	0	20.54218	4.05053	6.23876	7	12250
4.260416667	30	40.52467	19.071	127.55	16.291	0	0	0	0	20.43782	4.05247	6.12451	7	12275
4.270833333	30	40.31105	17.832	124.803	15.848	0	0	0	0	20.40303	4.03111	5.95801	7	11669
4.28125	30	40.11685	17.772	122.269	15.56	0	0	0	0	20.15953	4.01169	5.84966	7	11895
4.291666667	30	40.04693	17.202	120.062	15.252	0	0	0	0	20.02734	4.00469	5.73368	7	11705
4.302083333	30	40.34212	17.11	118.181	15.032	0	0	0	0	19.99951	4.03421	5.65124	7	11843
4.3125	30	40.58293	17.401	117.123	14.947	0	0	0	0	20.10039	4.05829	5.61921	7	12189
4.322916667	30	40.89365	18.014	117.078	15.01	0	0	0	0	20.40303	4.08937	5.64293	7	12669
4.333333333	30	41.16553	18.022	117.329	15.039	0	0	0	0	20.82047	4.11655	5.65376	7	12645
4.34375	30	41.86465	17.762	117.236	15	0	0	0	0	21.16834	4.18647	5.63902	7	12456
4.354166667	30	42.42395	18.878	117.989	15.207	0	0	0	0	21.6136	4.2424	5.71707	7	13219
4.364583333	30	43.94649	19.877	119.896	15.53	0	0	0	0	22.1354	4.39465	5.83846	7	13732
4.375	30	48.77431	24.76	122.58	16.371	0	0	0	0	24.68178	4.87743	6.15455	7	16832
4.385416667	30	59.88648	26.381	130.619	17.444	0	0	0	0	29.65625	5.98865	6.55805	7	16830
4.395833333	30	71.46084	36.196	141.229	19.714	0	0	0	0	34.24807	7.14608	7.41124	7	21148
4.40625	30	80.00567	47.503	156.861	22.707	0	0	0	0	37.93544	8.00057	8.5365	7	24560
4.416666667	30	94.90087	51.263	174.185	25.05	0	0	0	0	43.39692	9.49009	9.41722	7	23953
4.427083333	30	105.7761	60.942	189.186	27.792	0	0	0	0	46.61468	10.57761	10.44812	7	25904
4.4375	30	115.2104	71	205.435	30.715	0	0	0	0	49.24802	11.52104	11.54699	7	27488
4.447916667	30	120.011	83.116	220.167	33.698	0	0	0	0	49.99941	12.0011	12.66846	7	29553
4.458333333	30	118.9701	90.302	236.459	36.307	0	0	0	0	49.24802	11.89701	13.64917	7	29829
4.46875	30	112.1109	95.771	250.696	38.496	0	0	0	0	45.74154	11.21109	14.47229	7	29837
4.479166667	30	102.4553	99.208	262.74	40.216	0	0	0	0	40.85751	10.24553	15.11895	7	29558
4.489583333	30	94.81153	89.707	275.54	40.583	0	0	0	0	39.03469	9.48115	15.25677	7	26139
4.5	30	88.37961	85.816	278.545	40.485	0	0	0	0	36.8501	8.83796	15.21977	7	24930
4.510416667	30	81.2874	85.375	277.172	40.283	0	0	0	0	34.24807	8.12874	15.14398	7	24925
4.520833333	30	75.7721	81.315	276.669	39.776	0	0	0	0	32.16088	7.57721	14.95338	7	23924
4.53125	30	70.37332	80.833	275.914	39.639	0	0	0	0	30.77985	7.03733	14.90173	7	23857
4.541666667	30	68.27595	70.347	275.316	38.407	0	0	0	0	29.79539	6.8276	14.43872	7	21088
4.552083333	30	67.03307	82.325	268.8	39.014	0	0	0	0	29.23881	6.70331	14.66688	7	24802
4.5625	30	66.76507	80.888	271.39	39.142	0	0	0	0	28.52221	6.67651	14.71504	7	24220
4.572916667	30	67.07967	75.764	272.215	38.664	0	0	0	0	27.95867	6.70797	14.53545	7	22794
4.583333333	30	68.08952	72.17	269.913	38.009	0	0	0	0	28.12564	6.80895	14.28917	7	21983
4.59375	30	68.72261	62.359	266.215	36.508	0	0	0	0	27.55166	6.87226	13.72489	7	19441
4.604166667	30	68.31479	54.794	256.252	34.561	0	0	0	0	27.4647	6.83148	12.99274	7	17806
4.614583333	30	65.16874	72.177	248.267	35.605	0	0	0	0	26.45589	6.51687	13.3853	7	23695
4.625	30	61.64516	66.375	252.284	35.407	0	0	0	0	26.1776	6.16452	13.31075	7	21662
4.635416667	30	59.76219	61.046	250.866	34.657	0	0	0	0	26.28891	5.97622	13.02891	7	20152
4.645833333	30	58.94655	63.359	247.038	34.489	0	0	0	0	26.78984	5.89466	12.96564	7	21161
4.65625	30	59.38933	50.943	244.641	32.843	0	0	0	0	27.29076	5.93893	12.34688	7	17348
4.666666667	30	60.21274	46.74	233.915	31.184	0	0	0	0	27.12379	6.02127	11.72327	7	16651
4.677083333	30	62.42662	49.422	225.174	30.511	0	0	0	0	27.42295	6.24266	11.47019	7	18264
4.6875	30	65.86786	48.31	220.667	29.886	0	0	0	0	28.33436	6.58679	11.23545	7	18220
4.697916667	30	65.61928	48.844	218.229	29.675	0	0	0	0	28.2787	6.56193	11.15594	7	18613
4.708333333	30	64.00353	46.899	216.221	29.235	0	0	0	0	27.7082	6.40035	10.99079	7	18056
4.71875	30	59.54469	45	213.231	28.692	0	0	0	0	26.68548	5.95447	10.78658	7	17578
4.729166667	30	58.34064	43.38	208.481	27.985	0	0	0	0	26.57068	5.83406	10.52053	7	17335
4.739583333	30	57.33857	43.586	205.818	27.712	0	0	0	0	26.62286	5.73386	10.41789	7	17638
4.75	30	58.6902	43.465	203.997	27.496	0	0	0	0	27.4647	5.86902	10.33677	7	17744
4.760416667	30	60.46908	43.165	202.546	27.301	0	0	0	0	28.33436	6.04691	10.26361	7	17747
4.770833333	30	63.25004	42.858	201.278	27.126	0	0	0	0	29.26664	6.325	10.19782	7	17733
4.78125	30	62.37225	53.433	202.319	28.417	0	0	0	0	30.63027	6.23723	10.68305	7	21738
4.791666667	30	62.21689	53.6	208.832	29.159	0	0	0	0	30.58853	6.22169	10.96207	7	21176
4.802083333	30	62.01492	53.488	213.041	29.614	0	0	0	0	28.16043	6.20149	11.1332	7	20749
4.8125	30	66.41162	55.415	216.105	30.169	0	0	0	0	29.79539	6.64116	11.34169	7	21158
4.822916667	30	67.18843	46.963	218.076	29.449	0	0	0	0	29.82322	6.71884	11.07098	7	17930
4.833333333	30	68.47015	50.711	215.391	29.567	0	0	0	0	30.30328	6.84702	11.11538	7	19535
4.84375	30	71.88808	59.968	217.135	30.789	0	0	0	0	32.13305	7.18881	11.57489	7	22636
4.854166667	30	75.64392	57.288	223.124	31.157	0	0	0	0	33.77149	7.56439	11.71312	7	21182
4.864583333	30	77.44222	58.673	225.578	31.583	0	0	0	0	34.30373	7.74422	11.87346	7	21436
4.875	30	80.08335	56.539	227.867	31.601	0	0	0	0	35.63953	8.00834	11.87996	7	20522
4.885416667	30	82.60408	49.418	227.283	30.745	0	0	0	0	36.06393	8.26041	11.55812	7	18098
4.895833333	30	83.83531	67.857	224.918	32.531	0	0	0	0	35.93174	8.38353	12.22955	7	24479
4.90625	30	84.21983	64.348	233.527	33.097	0	0	0	0	35.45168	8.42198	12.44256	7	22590
4.916666667	30	83.377	62.34	236.813	33.239	0	0	0	0	35.69519	8.3377	12.49594	7	21673
4.927083333	30	81.99584	60.692	237.841	33.17	0	0	0	0	35.62561	8.19958	12.47004	7	21063
4.9375	30	80.14161	47.264	236.091	31.484	0	0	0	0	35.37863	8.01416	11.83605	7	16683
4.947916667	30	77.75294	68.171	229.785	33.106	0	0	0	0	34.9438	7.7753	12.44594	7	24122
4.958333333	30	75.6245	62.917	237.117	33.337	0	0	0	0	34.14371	7.56245	12.53274	7	21831
4.96875	30	71.87255	65.78	238.735	33.835	0	0	0	0	32.70355	7.18726	12.71992	7	22589
4.979166667	30	69.45669	61.595	241.24	33.648	0	0	0	0	31.46515	6.94567	12.64974	7	21074
4.989583333	30	67.49915	54.543	239.905	32.716	0	0	0	0	30.68245	6.74992	12.2994	7	18895
5	30	63.63455	37.29	182.89	24.464	0	0	0	0	30.24762	6.36346	9.19714	7	16990
5.010416667	30	61.67313	36.58	179.408	23.999	0	0	0	0	30.21283	6.16731	9.02207	7	16990
5.020833333	30	61.71973	34.304	179.021	23.703	0	0	0	0	31.04771	6.17197	8.91083	7	15964
5.03125	30	62.16018	34.854	183.671	24.281	0	0	0	0	31.67387	6.21602	9.12805	7	15806
5.041666667	30	64.57526	34.66	184.899	24.395	0	0	0	0	33.15925	6.45753	9.1712	7	15610
5.052083333	30	67.84871	34.469	188.152	24.736	0	0	0	0	35.11773	6.78487	9.29914	7	15247
5.0625	30	72.14054	34.307	190.381	24.965	0	0	0	0	37.86587	7.21405	9.38545	7	14989
5.072916667	30	72.47069	31.841	180.665	23.612	0	0	0	0	37.86587	7.24707	8.87662	7	14647
5.083333333	30	69.7643	29.861	174.364	22.692	0	0	0	0	36.8501	6.97643	8.53071	7	14212
5.09375	30	67.49915	29.016	168.825	21.982	0	0	0	0	36.47441	6.74992	8.26402	7	14266
5.104166667	30	62.83833	27.882	163.751	21.293	0	0	0	0	34.38721	6.28383	8.00474	7	14126
5.114583333	30	62.24019	25.695	160.078	20.641	0	0	0	0	34.67942	6.22402	7.75992	7	13264
5.125	30	53.74197	23.909	155.748	19.962	0	0	0	0	32.06695	5.3742	7.50447	7	12636
5.135416667	30	54.44886	22.37	150.573	19.216	0	0	0	0	29.89975	5.44489	7.22402	7	12189
5.145833333	30	50.06769	20.941	144.71	18.406	0	0	0	0	27.06813	5.00677	6.91944	7	11836
5.15625	30	46.35457	19.656	139.567	17.691	0	0	0	0	24.70265	4.63546	6.6509	7	11481
5.166666667	30	44.35819	19.359	133.632	16.999	0	0	0	0	23.38772	4.43582	6.3906	7	11851
5.177083333	30	42.57931	18.227	128.829	16.339	0	0	0	0	22.19802	4.25793	6.14267	7	11540
5.1875	30	40.00033	18.071	125.896	15.996	0	0	0	0	20.31607	4.00003	6.01365	7	11729
5.197916667	30	40.38873	18.4	121.489	15.543	0	0	0	0	20.54218	4.03887	5.84331	7	12450
5.208333333	30	40.77713	17.522	119.664	15.243	0	0	0	0	20.71611	4.07771	5.73041	7	11994
5.21875	30	40.46641	17.891	117.261	15.017	0	0	0	0	20.7509	4.04664	5.64545	7	12552
5.229166667	30	40.83539	17.965	116.036	14.889	0	0	0	0	20.66393	4.08354	5.59737	7	12755
5.239583333	30	40.46641	17.774	114.852	14.736	0	0	0	0	20.61175	4.04664	5.53992	7	12749
5.25	30	40.50525	16.925	115.278	14.689	0	0	0	0	20.54218	4.05053	5.52226	7	12030
5.260416667	30	40.52467	16.968	115.427	14.71	0	0	0	0	20.43782	4.05247	5.53026	7	12046
5.270833333	30	40.31105	16.352	114.447	14.533	0	0	0	0	20.40303	4.03111	5.46361	7	11668
5.28125	30	40.11685	16.355	113.252	14.401	0	0	0	0	20.15953	4.01169	5.41383	7	11810
5.291666667	30	40.04693	16.218	113.309	14.392	0	0	0	0	20.02734	4.00469	5.41049	7	11692
5.302083333	30	40.34212	16.355	113.521	14.431	0	0	0	0	19.99951	4.03421	5.42508	7	11778
5.3125	30	40.58293	16.453	112.357	14.312	0	0	0	0	20.10039	4.05829	5.38053	7	11994
5.322916667	30	40.89365	16.707	111.58	14.254	0	0	0	0	20.40303	4.08937	5.35868	7	12294
5.333333333	30	41.16553	16.64	111.253	14.21	0	0	0	0	20.82047	4.11655	5.34222	7	12280
5.34375	30	41.86465	16.424	110.764	14.132	0	0	0	0	21.16834	4.18647	5.31278	7	12162
5.354166667	30	42.42395	17.109	111.424	14.281	0	0	0	0	21.6136	4.2424	5.36895	7	12640
5.364583333	30	43.94649	17.496	111.346	14.316	0	0	0	0	22.1354	4.39465	5.38188	7	12962
5.375	30	48.77431	19.589	109.312	14.322	0	0	0	0	24.68178	4.87743	5.38432	7	14903
5.385416667	30	59.88648	20.275	113.141	14.824	0	0	0	0	29.65625	5.98865	5.57293	7	14903
5.395833333	30	71.46084	25.792	122.006	16.422	0	0	0	0	34.24807	7.14608	6.17368	7	17608
5.40625	30	80.00567	30.927	129.866	17.866	0	0	0	0	37.93544	8.00057	6.7165	7	19748
5.416666667	30	94.90087	32.866	140.849	19.302	0	0	0	0	43.39692	9.49009	7.25628	7	19370
5.427083333	30	105.7761	37.69	151.318	21.001	0	0	0	0	46.61468	10.57761	7.89508	7	20596
5.4375	30	115.2104	42.776	163.166	22.882	0	0	0	0	49.24802	11.52104	8.60241	7	21592
5.447916667	30	120.011	49.05	175.399	24.939	0	0	0	0	49.99941	12.0011	9.37549	7	22891
5.458333333	30	118.9701	52.926	187.636	26.729	0	0	0	0	49.24802	11.89701	10.04853	7	23068
5.46875	30	112.1109	55.859	197.949	28.201	0	0	0	0	45.74154	11.21109	10.60184	7	23077
5.479166667	30	102.4553	57.937	207.034	29.441	0	0	0	0	40.85751	10.24553	11.06812	7	22905
5.489583333	30	94.81153	54.993	218.884	30.431	0	0	0	0	39.03469	9.48115	11.44015	7	20762
5.5	30	88.37961	54.419	225.386	31.089	0	0	0	0	36.8501	8.83796	11.68774	7	20005
